timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.030000,-0.001328106,0.008788737,-0.006795056,-0.000553938,-1.859671,0.015210,-1.863092,0.016736,-1.118130,0.009150,25037
1.040000,-0.001261610,0.007839353,-0.006795056,-0.000553938,-1.858766,0.014567,-1.862609,0.016494,-1.604580,0.003050,25038
1.050000,-0.001213283,0.006659171,-0.006260601,0.073675896,-1.801400,0.073147,-1.855776,0.022818,-1.825480,0.003050,25039
1.060000,-0.001213283,0.003041330,-0.002780512,0.425023132,-1.621427,0.332163,-1.829615,0.057352,-1.894100,0.030500,25040
1.070000,-0.001337708,-0.018818291,0.003978895,0.643931046,-1.672466,0.462964,-1.812071,0.102632,-1.918070,0.019520,25041
1.080000,-0.001694640,-0.072358039,0.006682679,0.485184308,-2.012629,0.322013,-1.834461,0.127123,-1.843340,0.045750,25042
1.090000,-0.003199910,-0.076295964,0.010071769,0.342459216,-2.036789,0.194820,-1.857048,0.134680,-1.842400,0.016470,25043
1.100000,-0.003388436,-0.005075057,0.012184307,0.100150697,-1.766804,-0.045449,-1.846973,0.114572,-1.866840,0.095160,25044
1.110000,-0.002862073,0.078351002,0.012419462,-0.009076053,-1.378571,-0.014197,-1.794683,0.100197,-1.888460,0.110410,25046
1.120000,-0.002862073,0.078351002,0.012419462,-0.009076053,nan,nan,-1.794683,0.100197,-1.888460,0.110410,25046
1.130000,-0.002862073,0.078351002,0.012419462,-0.009076053,nan,nan,-1.794683,0.100197,-1.776130,0.126880,25047
1.140000,-0.002862073,0.078351002,0.012419462,-0.009076053,nan,nan,-1.794683,0.100197,-1.799630,0.081130,25048
1.150000,-0.002862073,0.078351002,0.012419462,-0.009076053,nan,nan,-1.794683,0.100197,-1.793520,0.053680,25049
1.160000,-0.000952489,0.014844752,0.010204090,-0.095196350,-2.131568,0.098601,-1.832291,0.100018,-1.819840,0.081130,25050
1.170000,-0.000842894,0.016671330,0.010575457,0.093897164,-1.930579,-0.038714,-1.843264,0.084531,-1.784120,0.126880,25051
1.180000,-0.000737089,-0.001396128,0.012381485,0.137562159,-1.863623,-0.151077,-1.845536,0.058229,-1.795870,0.126880,25052
1.190000,-0.000829788,-0.005100660,0.014381036,0.074952283,-2.056381,-0.193522,-1.869074,0.030125,-1.836290,0.113460,25053
1.200000,-0.000774292,0.012122658,0.014548204,0.029198884,-2.071139,-0.204073,-1.891632,0.003980,-1.840050,0.068930,25054
1.210000,-0.000431390,0.035477255,0.014382329,-0.006945524,-2.087421,-0.162701,-1.913489,-0.014628,-1.842400,0.039650,25055
1.220000,-0.000046730,0.038459892,0.014196834,-0.022207054,-1.993243,-0.002491,-1.922392,-0.013273,-1.874360,0.024400,25056
1.230000,0.000171345,0.034825313,0.013909179,-0.029861225,-1.832569,0.009902,-1.912365,-0.010686,-1.883760,-0.021350,25057
1.240000,0.000461325,0.032182137,0.013721937,-0.011183263,-1.870689,-0.310005,-1.907712,-0.044100,-1.906320,-0.001220,25058
1.250000,0.000902590,0.046717172,0.013879774,0.018925615,-1.801526,-0.338103,-1.895858,-0.076921,-1.913370,-0.050630,25059
1.260000,0.001120028,0.037380190,0.014220107,0.048119288,-1.917154,-0.307391,-1.898235,-0.102650,-1.913370,-0.024400,25060
1.270000,0.001279436,0.022708694,0.015321152,0.076393300,-1.960644,-0.340687,-1.905203,-0.129223,-1.958020,-0.073200,25061
1.280000,0.001554263,0.031234819,0.016776965,0.096123749,-1.855107,-0.399088,-1.899610,-0.159349,-1.904910,-0.099430,25062
1.290000,0.002080124,0.041455461,0.017827269,0.114228609,-1.809441,-0.265075,-1.889544,-0.171152,-1.854150,-0.122610,25063
1.300000,0.002340489,0.034712989,0.019006831,0.114325552,-1.925388,-0.092865,-1.893546,-0.162412,-1.866840,-0.142740,25064
1.310000,0.002503749,0.027457003,0.019831457,0.074777949,-1.845225,-0.206894,-1.888151,-0.167378,-1.943920,-0.147010,25065
1.320000,0.002917974,0.045858658,0.020122084,0.021819208,-1.789392,-0.578675,-1.877126,-0.213293,-1.830180,-0.222650,25067
1.330000,0.003651070,0.061630874,0.020936644,0.065109135,-1.590690,-0.510376,-1.845150,-0.246458,-1.830180,-0.222650,25067
1.340000,0.004096887,0.065934871,0.021581000,0.032297598,-1.527595,-0.424761,-1.809700,-0.266363,-1.890810,-0.202520,25068
1.350000,0.005009841,0.063153659,0.021474027,-0.012271846,-1.563890,-0.339304,-1.782259,-0.274506,-1.817490,-0.286700,25069
1.360000,0.006830690,0.167751946,0.021696385,0.019724265,-1.567536,-0.295138,-1.758288,-0.276809,-1.833940,-0.312930,25070
1.370000,0.007606134,0.088266399,0.021883229,0.048373646,-1.637921,-0.174314,-1.744851,-0.265367,-1.760620,-0.239120,25071
1.380000,0.007437925,-0.033840485,0.022420002,0.060512482,-1.640661,-0.182567,-1.733220,-0.256124,-1.754510,-0.291580,25072
1.390000,0.007314742,-0.025067689,0.023394985,0.040674382,-1.674537,-0.594754,-1.726669,-0.293927,-1.733360,-0.267180,25073
1.400000,0.007518602,0.031802840,0.023546762,0.021448208,-1.778070,-1.044917,-1.732407,-0.377764,-1.717850,-0.240950,25074
1.410000,0.008660906,0.072283518,0.023704286,0.020548252,-1.580809,-0.703031,-1.715483,-0.414075,-1.719260,-0.291580,25075
1.420000,0.008661886,0.048827178,0.024554689,0.055905078,-1.422004,-0.515859,-1.682720,-0.425438,-1.707510,-0.363560,25076
1.430000,0.008813768,0.030263834,0.024851093,0.051557409,-1.588669,-0.824865,-1.672221,-0.470028,-1.739470,-0.397720,25077
1.440000,0.008741560,-0.009741843,0.025260786,0.049513491,-1.756921,-0.904523,-1.681676,-0.518533,-1.688240,-0.412970,25078
1.450000,0.008757592,-0.001652501,0.025255369,0.035437259,-1.781543,-0.708608,-1.692825,-0.539752,-1.692940,-0.451400,25079
1.460000,0.008764981,0.006116005,0.025407225,0.025735351,-1.598494,-0.603220,-1.682294,-0.546837,-1.687300,-0.508130,25080
1.470000,0.009624408,0.066928316,0.025582772,-0.008010789,-1.504319,-0.831812,-1.662426,-0.578650,-1.663330,-0.561810,25081
1.480000,0.009624408,0.066928316,0.025582772,-0.008010789,nan,nan,-1.662426,-0.578650,-1.703750,-0.540460,25082
1.490000,0.009624408,0.066928316,0.025582772,-0.008010789,nan,nan,-1.662426,-0.578650,-1.663330,-0.595360,25083
1.500000,0.012369303,0.095338471,0.025541998,-0.019392485,-1.328534,-0.782924,-1.625152,-0.601455,-1.699990,-0.592310,25084
1.510000,0.012991405,0.064996212,0.025521728,-0.022770830,-1.581999,-1.033729,-1.620335,-0.649712,-1.676490,-0.574010,25085
1.520000,0.013314246,0.053636998,0.027061334,0.086805456,-1.670895,-0.896842,-1.625979,-0.677300,-1.639830,-0.600240,25086
1.530000,0.014216571,0.082727528,0.028503856,0.045252433,-1.673701,-0.799730,-1.631306,-0.690967,-1.597060,-0.639890,25087
1.540000,0.014531377,0.070491219,0.028655350,0.053933429,-1.598265,-0.890407,-1.627618,-0.713232,-1.643590,-0.715530,25088
1.550000,0.014842171,0.057973099,0.029138452,0.053135229,-1.602002,-1.131157,-1.624758,-0.759887,-1.616330,-0.692350,25089
1.560000,0.014527387,-0.012053385,0.029446449,0.000511327,-1.597209,-1.145646,-1.621683,-0.802951,-1.637480,-0.718580,25090
1.570000,0.014853601,0.010398141,0.029619395,0.018410562,-1.443363,-0.919807,-1.601776,-0.815996,-1.611630,-0.766160,25091
1.580000,0.014873377,-0.003350257,0.029775806,0.034486132,-1.386140,-1.008461,-1.577703,-0.837482,-1.606930,-0.813740,25092
1.590000,0.014873377,-0.003350257,0.029775806,0.034486132,nan,nan,-1.577703,-0.837482,-1.621970,-0.835090,25093
1.600000,0.014873377,-0.003350257,0.029775806,0.034486132,nan,nan,-1.577703,-0.837482,-1.579670,-0.835090,25094
1.610000,0.014649270,-0.038630213,0.030595726,0.000973146,-1.607625,-1.028394,-1.581044,-0.858795,-1.621970,-0.835090,25095
1.620000,0.014033278,-0.034850931,0.030301787,-0.016181896,-1.518880,-1.211514,-1.574104,-0.898171,-1.591420,-0.824720,25096
1.630000,0.014058117,0.017348471,0.030201359,-0.011206582,-1.448253,-1.309671,-1.560055,-0.944109,-1.579670,-0.869250,25097
1.640000,0.014339004,0.022216090,0.030147899,-0.011921383,-1.542288,-1.175282,-1.558071,-0.969916,-1.594710,-0.921100,25098
1.650000,0.014564392,0.022216090,0.030067230,-0.007904976,-1.605689,-1.086602,-1.563387,-0.982942,-1.579670,-0.932080,25099
1.660000,0.014474480,0.012160420,0.030020483,0.000885941,-1.709190,-1.274134,-1.579664,-1.015449,-1.564160,-0.967460,25100
