elapsed_s,pc_unix_time_s,state_sequence,left_angle_deg,right_angle_deg,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm
157.90599999999995,1786006495.520029,11715,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.4436800181865692,0.43432003259658813
157.90599999999995,1786006495.5272,11716,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.37741002440452576,0.3605100214481354
157.92100000000028,1786006495.5399926,11717,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.30174002051353455,0.32208001613616943
157.9369999999999,1786006495.5612023,11718,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.3050300180912018,0.26718002557754517
157.96799999999985,1786006495.5871375,11719,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.21150000393390656,0.24705003201961517
157.96799999999985,1786006495.5871375,11720,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.19740000367164612,0.2067900151014328
157.98400000000038,1786006495.6004176,11721,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.20586000382900238,0.2055700123310089
158.0,1786006495.6207764,11722,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.17484000325202942,0.19154001772403717
158.01500000000033,1786006495.6408937,11723,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.12737001478672028,0.12871001660823822
158.03099999999995,1786006495.6461563,11724,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.12737001478672028,0.1378600150346756
158.04600000000028,1786006495.659908,11725,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.02443999983370304,0.11651001125574112
158.0619999999999,1786006495.6812415,11726,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.10622000694274902,0.09638001024723053
158.07800000000043,1786006495.701083,11727,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.08507000654935837,0.07808000594377518
158.09299999999985,1786006495.7050738,11728,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,0.0,0.04758000373840332
158.10900000000038,1786006495.7217858,11729,-11.068109814141392,17.3182246783233,0.7350324392318726,-0.8586031198501587,-0.17155000567436218,0.2610800266265869
158.125,1786006495.740001,11730,-11.326290964767875,17.823590375012543,0.6146575808525085,-0.9118663668632507,-1.3178800344467163,1.4646100997924805
158.14000000000033,1786006495.759325,11731,-11.491082938872772,18.71348547668975,2.2679479122161865,-0.6562029123306274,-2.890500068664551,2.9054300785064697
158.14000000000033,1786006495.7633078,11732,-11.414181839007599,19.087021692208577,-0.5358279943466187,-0.6487460136413574,-3.459670305252075,3.406240224838257
158.15599999999995,1786006495.7795606,11733,-10.930782030689116,19.59788569117968,0.09161274135112762,-0.3579288423061371,-3.70736026763916,3.78078031539917
158.1869999999999,1786006495.7991254,11734,-10.79345424723684,20.04283153447099,-0.5081311464309692,-0.7084008455276489,-3.872800350189209,3.922300338745117
158.20300000000043,1786006495.8204412,11735,-11.947018556538634,21.152450406652925,-0.5326322317123413,-0.9917612075805664,-4.0974602699279785,4.110790252685547
158.20300000000043,1786006495.823103,11736,-13.051145956627874,21.795150716983613,-0.6167880892753601,-1.0588728189468384,-4.341390132904053,4.295620441436768
158.21799999999985,1786006495.8410013,11737,-13.935546171117805,22.783919637085923,-0.6199839115142822,-0.5294364094734192,-4.575920104980469,4.485940456390381
158.25,1786006495.8607545,11738,-13.83117405041084,23.086042809737684,-0.7392935156822205,-0.3206445872783661,-4.724910259246826,4.696390151977539
158.26500000000033,1786006495.880387,11739,-14.04540293372829,23.607893167988752,-0.9587379693984985,-0.32170987129211426,-4.785070419311523,4.945270538330078
158.26500000000033,1786006495.8838441,11740,-14.369502240034565,23.844101600055303,-0.9534116387367249,-0.24501082301139832,-4.741360187530518,5.003220558166504
158.28099999999995,1786006495.8989553,11741,-14.825437857700427,24.014388461347476,-0.567785918712616,0.10120011866092682,-4.722559928894043,5.0001702308654785
158.3119999999999,1786006495.9246047,11742,-14.858393520445738,23.95396519285496,-0.4271710216999054,0.21518340706825256,-4.748410224914551,5.041650295257568
158.32800000000043,1786006495.9417129,11743,-14.743038455553393,23.503524462376372,-0.6146575808525085,0.3760383427143097,-4.724910259246826,5.011150360107422
158.32800000000043,1786006495.942916,11744,-14.594720897726566,23.129988246857547,-0.6924218535423279,0.45806369185447693,-4.7235002517700195,5.0172505378723145
158.34299999999985,1786006495.959698,11745,-14.04540293372829,22.179673291782407,-0.7691209316253662,0.6562029123306274,-4.708460330963135,5.0093207359313965
158.35900000000038,1786006495.9811394,11746,-13.682856492584014,21.60289113713151,-0.7456851005554199,0.7978830337524414,-4.684490203857422,5.018470287322998
158.375,1786006495.9992971,11747,-13.259883367852634,20.290022910722925,-0.7094660997390747,0.9629990458488464,-4.698590278625488,4.967840194702148
158.39000000000033,1786006496.0079424,11748,-13.117064112307668,19.63084476901958,-0.6860302686691284,0.9171926975250244,-4.6727399826049805,5.034330368041992
158.40599999999995,1786006496.0194867,11749,-12.776483559534151,18.548690087490268,-0.7275756001472473,0.9459547996520996,-4.739009857177734,4.822050094604492
158.42100000000028,1786006496.0414388,11750,-12.595210338962014,17.94444374218675,-0.7520766854286194,1.1653993129730225,-4.716450214385986,4.705540180206299
158.4369999999999,1786006496.059403,11751,-12.287592279122979,16.64805334715082,-0.6775081753730774,1.247424602508545,-4.590960502624512,4.539620399475098
158.45300000000043,1786006496.0643706,11752,-12.106319058550842,15.868025253367854,-0.6178533434867859,1.5137407779693604,-4.494140148162842,4.410300254821777
158.46799999999985,1786006496.0798607,11753,-11.65588174316684,14.588116104799164,-0.6114617586135864,1.2144014835357666,-4.293920516967773,4.215710163116455
158.48400000000038,1786006496.1004553,11754,-11.397700592540358,13.923443075908542,-0.6785734295845032,1.329450011253357,-4.210259914398193,4.065040588378906
158.54600000000028,1786006496.1603909,11755,-10.875853649383874,12.58860554603461,-0.7382282614707947,1.2612730264663696,-3.9959404468536377,3.8850903511047363
158.54600000000028,1786006496.1630437,11756,-10.58471000582291,12.044785884318197,-0.7318366765975952,1.0002832412719727,-3.7416701316833496,3.731980323791504
