elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm,left_nn_command_nm,right_nn_command_nm
9.5900,-14.4947,-52.8259,22.4907,126.0349,0.0000,-0.0226,1.5165,4.7053
9.6002,-14.9836,-52.0935,23.8475,108.0295,0.0000,-0.0226,1.4368,4.4354
9.6100,-15.4725,-53.9856,24.6660,47.2385,0.0000,-0.0226,1.3702,3.9354
9.6200,-15.9833,-58.9294,24.9187,-0.3079,0.0000,-0.0226,1.2677,3.4354
9.6302,-17.1644,-68.2068,24.7869,-28.3841,0.0000,-0.0226,1.1870,2.9354
9.6400,-17.8565,-69.5496,24.6166,-19.1678,0.0000,-0.0226,1.3319,2.8584
9.6504,-17.8565,-69.5496,24.7814,14.4016,0.0000,-0.0226,1.3727,3.3584
9.6600,-18.5431,-67.5354,25.2208,34.8483,0.0000,-0.0226,1.0243,3.4866
9.6700,-19.0375,-58.9905,25.2208,34.8483,0.0000,-0.0226,0.8383,2.9866
9.6802,-19.5484,-47.3938,26.0393,10.9836,0.0000,-0.0226,0.9800,2.4866
9.6900,-20.2900,-31.5247,25.9679,-37.7835,0.0000,-0.0226,1.2932,1.9866
9.7000,-20.2900,-31.5247,25.9679,-37.7835,0.0000,-0.0226,1.5068,1.4866
9.7106,-20.8008,-19.5007,24.5342,-120.9744,0.0000,-0.0226,2.0033,0.9866
9.7200,-20.8008,-19.5007,23.2872,-146.9754,0.0000,-0.0226,2.4701,0.4866
9.7301,-20.8008,-19.5007,23.2872,-146.9754,0.0000,-0.0226,2.7469,-0.0134
9.7403,-20.9546,1.3733,20.0847,-171.9998,0.0000,-0.0226,3.2469,-0.5134
9.7500,-20.8393,16.3269,18.5301,-147.0975,0.0000,-0.0226,3.7469,-1.0134
9.7601,-20.0483,56.3660,17.5743,-71.4749,0.0000,-0.0226,4.2469,-1.5134
9.7700,-19.3067,81.3904,17.6183,26.9138,0.0000,-0.0226,3.7823,-1.6699
9.7800,-18.3179,103.5461,18.1676,61.2155,0.0000,-0.0226,3.7907,-1.6671
9.7900,-18.3179,103.5461,18.1676,61.2155,0.0000,-0.0226,3.6897,-1.4900
9.8000,-17.1863,114.5325,18.1676,61.2155,0.0000,-0.0226,3.4048,-1.3848
9.8100,-16.0877,105.8655,18.3928,-11.2943,0.0000,-0.0226,3.6385,-1.5792
9.8200,-15.2088,85.4797,17.9204,-32.4124,0.0000,-0.0226,3.3873,-1.4447
9.8301,-13.5608,86.4563,17.2283,-63.3572,0.0000,-0.0226,3.1624,-0.9447
9.8401,-13.5608,86.4563,16.1626,-111.4529,0.0000,-0.0226,3.3325,-0.4447
9.8500,-11.6822,101.0437,14.5311,-178.9578,0.0000,-0.0226,3.8325,-0.0952
9.8603,-11.6822,101.0437,14.5311,-178.9578,0.0000,-0.0226,4.3325,-0.3316
9.8700,-11.6822,101.0437,14.5311,-178.9578,0.0000,-0.0226,4.8325,-0.8316
9.8800,-11.6822,101.0437,9.5928,-259.4632,0.0000,-0.0226,5.0000,-1.3316
9.8900,-8.6774,96.7102,5.7201,-142.2757,0.0000,-0.0226,5.0000,-1.8316
9.9000,-6.9086,94.3298,5.7201,-142.2757,0.0000,-0.0226,5.0000,-2.0807
9.9100,-6.0077,98.6633,4.6874,-7.7542,0.0000,-0.0226,5.0000,-1.8990
9.9200,-5.0080,103.4241,4.7093,-0.3079,0.0000,-0.0226,5.0000,-1.3990
9.9303,-5.0080,103.4241,4.5281,-28.3841,0.0000,-0.0226,5.0000,-1.0032
9.9401,-3.9808,103.3630,4.5281,-28.3841,0.0000,-0.0226,5.0000,-0.8567
9.9500,-3.9808,103.3630,4.0941,-53.8968,0.0000,-0.0226,5.0000,-0.4528
9.9600,-2.9590,101.9592,2.6000,-97.1097,0.0000,-0.0226,5.0000,-0.1038
9.9700,-1.9043,105.0720,1.5727,-109.9881,0.0000,-0.0226,5.0000,0.3962
9.9800,1.4300,98.1140,1.5727,-109.9881,0.0000,-0.0226,5.0000,0.8962
9.9900,2.4353,96.0388,-0.4762,-94.4852,0.0000,-0.0226,5.0000,1.0093
10.0000,2.4353,96.0388,-0.4762,-94.4852,0.0000,-0.0226,5.0000,1.1183
10.0101,2.4353,96.0388,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.2264
10.0200,4.3359,88.3484,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.1936
10.0300,5.2258,81.2073,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.3657
10.0400,6.9342,78.9490,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.5219
10.0500,7.8241,81.5125,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.8707
10.0600,8.7304,82.7942,-1.8330,-56.5213,0.0000,-0.0226,5.0000,1.9176
10.0700,8.7304,82.7942,-1.8330,-56.5213,0.0000,-0.0226,5.0000,2.0834
10.0800,8.7304,82.7942,-3.3546,-38.5770,0.0000,-0.0226,5.0000,1.9827
10.0901,10.5487,84.3811,-5.4310,-62.5027,0.0000,-0.0226,5.0000,1.9949
10.1000,11.2957,87.6160,-6.0957,-66.5921,0.0000,-0.0226,5.0000,1.9956
10.1100,11.2957,87.6160,-6.0957,-66.5921,0.0000,-0.0226,5.0000,2.0757
10.1200,12.1362,86.7615,-7.5514,-73.3670,0.0000,-0.0226,5.0000,2.1240
10.1301,14.8333,86.5173,-8.3040,-74.3436,0.0000,-0.0226,5.0000,2.0915
10.1405,14.8333,86.5173,-9.0510,-76.2967,0.0000,-0.0226,5.0000,2.0999
10.1500,15.6958,85.1135,-9.0510,-76.2967,0.0000,-0.0226,5.0000,1.9649
10.1600,16.5142,80.8411,-10.5232,-70.1932,0.0000,-0.0226,5.0000,2.0410
10.1700,16.5142,80.8411,-11.1274,-60.4276,0.0000,-0.0226,5.0000,1.9935
10.1809,17.2998,79.6814,-11.1274,-60.4276,0.0000,-0.0226,5.0000,1.9881
10.1900,18.1457,88.9587,-12.0888,-47.7322,0.0000,-0.0226,5.0000,1.9083
10.2000,20.2386,122.2229,-12.4952,-46.3284,0.0000,-0.0226,5.0000,1.8701
10.2101,21.5570,140.6555,-12.8962,-47.6712,0.0000,-0.0226,5.0000,1.7118
10.2200,22.9687,147.5525,-12.8962,-47.6712,0.0000,-0.0226,5.0000,1.5076
10.2300,22.9687,147.5525,-12.8962,-47.6712,0.0000,-0.0226,5.0000,1.3220
10.2400,22.9687,147.5525,-13.7312,-53.1644,0.0000,-0.0226,5.0000,1.0200
10.2502,24.3255,134.9792,-14.2805,-56.0330,0.0000,-0.0226,5.0000,0.8904
10.2600,25.9625,9.2468,-15.4451,-58.4744,0.0000,-0.0226,5.0000,0.5918
10.2700,26.4294,28.0457,-16.0328,-57.5589,0.0000,-0.0226,5.0000,0.6875
10.2800,26.4294,28.0457,-16.0328,-57.5589,0.0000,-0.0226,5.0000,1.0575
10.2900,26.4294,28.0457,-17.1589,-53.7137,0.0000,-0.0226,5.0000,1.0034
10.3000,28.2366,84.9915,-17.6314,-52.5540,0.0000,-0.0226,5.0000,0.6815
10.3100,29.2254,78.2166,-17.6314,-52.5540,0.0000,-0.0226,5.0000,0.2134
10.3201,30.1483,15.0452,-18.1038,-52.6151,0.0000,-0.0226,4.7748,0.0602
10.3306,29.9121,-20.6604,-19.0486,-50.0516,0.0000,-0.0226,4.2748,0.4221
10.3400,29.3353,-35.7971,-19.4935,-46.9998,0.0000,-0.0226,3.7748,0.4730
10.3500,29.3353,-35.7971,-19.9275,-41.4456,0.0000,-0.0226,3.2748,0.6807
10.3606,28.7310,-21.9421,-20.3010,-34.9759,0.0000,-0.0226,2.7748,0.7176
10.3700,28.2037,-21.6370,-20.5812,-25.4544,0.0000,-0.0226,2.2748,0.5833
10.3801,27.3797,-70.3430,-20.7350,-11.9046,0.0000,-0.0226,1.7748,0.8486
10.3901,25.6219,-187.1033,-20.7570,-0.0027,0.0000,-0.0226,1.2748,1.3486
10.4000,22.6391,-311.0657,-20.6856,9.0305,0.0000,-0.0226,0.7748,1.8486
10.4100,19.2169,-331.3293,-20.4823,24.1672,0.0000,-0.0226,0.2748,2.3486
10.4200,19.2169,-331.3293,-20.0923,44.6750,0.0000,-0.0226,-0.2252,2.8486
10.4301,15.3772,-68.9392,-19.4880,66.8307,0.0000,-0.0226,-0.7252,3.3486
10.4405,15.7946,25.7874,-18.6641,88.8034,0.0000,-0.0226,-1.2252,3.8486
10.4501,16.1956,-14.1296,-17.7083,97.4704,0.0000,-0.0226,-1.7252,4.3486
10.4600,15.5694,-81.6956,-17.7083,97.4704,0.0000,-0.0226,-2.2252,4.8486
10.4700,15.0640,-74.6155,-15.9834,80.9299,0.0000,-0.0226,-2.7252,5.0000
10.4803,15.0640,-74.6155,-15.9834,80.9299,0.0000,-0.0226,-3.2252,5.0000
10.4900,14.6411,-58.0750,-15.9834,80.9299,0.0000,-0.0226,-3.3119,5.0000
10.5000,14.1687,-64.8499,-12.8029,110.7761,0.0000,-0.0226,-2.8119,5.0000
10.5102,13.5479,-76.2634,-11.7756,102.2311,0.0000,-0.0226,-2.3119,5.0000
10.5205,13.5479,-76.2634,-11.7756,102.2311,0.0000,-0.0226,-1.8119,5.0000
10.5300,12.3449,-56.2439,-10.7155,104.0622,0.0000,-0.0226,-1.8377,5.0000
10.5400,11.7462,-65.0940,-10.7155,104.0622,0.0000,-0.0226,-1.3649,5.0000
10.5501,11.0540,-70.5261,-8.4633,96.1887,0.0000,-0.0226,-1.2270,5.0000
10.5600,10.3894,-65.6433,-6.2330,89.9631,0.0000,-0.0226,-0.9756,5.0000
10.5700,9.7961,-59.9670,-6.2330,89.9631,0.0000,-0.0226,-1.0202,5.0000
10.5800,9.2523,-55.9998,-5.0850,92.2824,0.0000,-0.0226,-0.7998,5.0000
10.5900,8.7524,-51.5442,-2.6295,108.0295,0.0000,-0.0226,-0.3591,5.0000
10.6006,7.8680,-44.0369,-1.4375,116.2082,0.0000,-0.0226,0.1332,5.0000
10.6100,7.4011,-41.9617,-0.2180,126.7673,0.0000,-0.0226,0.4174,5.0000
10.6200,6.9451,-41.3513,1.0179,131.5891,0.0000,-0.0226,0.7394,5.0000
10.6300,6.9451,-41.3513,2.3418,149.7165,0.0000,-0.0226,1.2394,5.0000
10.6400,6.4782,-39.7034,3.6382,137.6315,0.0000,-0.0226,1.4498,5.0000
10.6500,6.0278,-39.1541,4.5555,104.3674,0.0000,-0.0226,1.4874,5.0000
10.6600,5.5059,-46.5393,5.4509,108.7009,0.0000,-0.0226,1.5990,5.0000
10.6700,4.2370,-53.6804,5.4509,108.7009,0.0000,-0.0226,1.6895,5.0000
10.6801,3.5998,-48.7976,5.4509,108.7009,0.0000,-0.0226,1.7939,5.0000
10.6900,2.9901,-43.6096,5.4509,108.7009,0.0000,-0.0226,1.8299,5.0000
10.7006,2.9901,-43.6096,5.4509,108.7009,0.0000,-0.0226,1.8583,5.0000
10.7100,2.9901,-43.6096,8.6040,98.0197,0.0000,-0.0226,1.9373,5.0000
10.7200,1.8035,-38.5437,9.9388,107.2360,0.0000,-0.0226,2.2355,5.0000
10.7304,1.2927,-30.9753,10.5596,110.1657,0.0000,-0.0226,2.2423,5.0000
10.7400,0.5456,-17.9138,10.5596,110.1657,0.0000,-0.0226,2.2663,5.0000
10.7500,0.2325,-15.7776,10.5596,110.1657,0.0000,-0.0226,2.2505,5.0000
10.7600,-0.0751,-13.8245,10.5596,110.1657,0.0000,-0.0226,2.3150,5.0000
10.7700,-0.0751,-13.8245,12.7788,127.9269,0.0000,-0.0226,2.3930,5.0000
10.7800,-0.3663,-11.6882,13.3171,129.1476,0.0000,-0.0226,2.4814,5.0000
10.7900,-0.6409,-9.2468,13.8170,129.2697,0.0000,-0.0226,2.4220,5.0000
10.8000,-0.8936,-4.8523,14.2510,125.9738,0.0000,-0.0226,2.3073,5.0000
10.8100,-1.2232,9.3079,14.5531,113.4616,0.0000,-0.0226,2.2948,5.0000
10.8200,-1.2891,14.9841,14.6245,92.2214,0.0000,-0.0226,2.1787,5.0000
10.8300,-1.2891,14.9841,14.4597,71.2253,0.0000,-0.0226,2.0572,5.0000
10.8405,-1.3276,17.9138,14.1356,59.0182,0.0000,-0.0226,1.9286,5.0000
10.8500,-1.4155,15.4114,13.8115,61.1545,0.0000,-0.0226,1.8861,5.0000
10.8600,-1.5693,12.4207,13.5863,70.9201,0.0000,-0.0226,1.8718,5.0000
10.8700,-1.7395,12.8479,13.6412,100.6442,0.0000,-0.0226,1.9513,5.0000
10.8800,-1.9812,20.6604,13.6412,100.6442,0.0000,-0.0226,1.9858,5.0000
10.8901,-2.0746,23.0408,13.6412,100.6442,0.0000,-0.0226,2.1373,5.0000
10.9000,-2.1405,26.2146,13.9214,107.1140,0.0000,-0.0226,2.1873,4.8303
10.9109,-2.1405,26.2146,13.8390,92.2214,0.0000,-0.0226,2.2220,4.7968
10.9203,-2.1955,28.0457,13.4435,75.9250,0.0000,-0.0226,2.1283,4.8042
10.9300,-2.1625,32.4402,13.4435,75.9250,0.0000,-0.0226,2.1304,5.0000
10.9400,-2.0527,33.2947,12.1800,72.2629,0.0000,-0.0226,2.0056,5.0000
10.9503,-1.8549,30.2429,11.6912,93.7473,0.0000,-0.0226,2.0754,5.0000
10.9600,-1.7121,39.8254,11.6912,93.7473,0.0000,-0.0226,2.1727,5.0000
10.9700,-1.6791,37.3840,12.0812,151.4865,0.0000,-0.0226,2.3621,5.0000
10.9801,-1.6791,37.3840,12.5536,127.9880,0.0000,-0.0226,2.2272,5.0000
10.9906,-1.6681,40.3748,12.8008,93.0148,0.0000,-0.0226,2.4402,4.8941
11.0000,-1.5363,58.0139,12.8008,93.0148,0.0000,-0.0226,2.3057,4.7378
11.0100,-1.2781,71.9299,12.7239,53.4030,0.0000,-0.0226,2.4943,4.8151
11.0203,0.0073,113.9832,10.9056,-94.9124,0.0000,-0.0226,2.6956,4.3151
11.0300,0.8697,96.8323,8.8402,-187.5027,0.0000,-0.0226,3.1956,3.8151
11.0400,0.8697,96.8323,6.0277,-259.4632,0.0000,-0.0226,3.6956,3.3151
11.0501,1.4520,65.0330,6.0277,-259.4632,0.0000,-0.0226,4.1956,2.8151
11.0600,1.4520,65.0330,6.0277,-259.4632,0.0000,-0.0226,4.6956,2.3151
11.0700,2.3199,62.2253,0.6224,-37.3563,0.0000,-0.0226,5.0000,2.0121
11.0802,2.3199,62.2253,1.2596,59.9948,0.0000,-0.0226,5.0000,1.7096
11.0904,3.9843,82.9773,1.2596,59.9948,0.0000,-0.0226,5.0000,1.4958
11.1000,4.4842,75.2258,1.2596,59.9948,0.0000,-0.0226,5.0000,1.7896
11.1100,4.7589,58.1360,1.2596,59.9948,0.0000,-0.0226,5.0000,1.7524
11.1200,4.7589,58.1360,2.5341,-2.5052,0.0000,-0.0226,5.0000,2.0097
11.1300,4.7589,58.1360,2.2539,1.6452,0.0000,-0.0226,5.0000,2.4861
11.1400,5.0280,75.4089,1.9902,7.8098,0.0000,-0.0226,5.0000,2.7047
11.1500,5.3631,91.8274,1.7870,14.2795,0.0000,-0.0226,5.0000,2.8090
11.1600,5.7696,100.4333,1.6277,16.1105,0.0000,-0.0226,5.0000,2.5715
11.1700,6.6540,110.9314,1.4629,13.1808,0.0000,-0.0226,5.0000,2.6590
11.1803,7.0770,105.2551,1.2487,11.1667,0.0000,-0.0226,5.0000,2.3557
11.1900,7.0770,105.2551,1.0015,10.0070,0.0000,-0.0226,5.0000,2.3524
11.2000,7.4615,102.4475,0.6993,7.3215,0.0000,-0.0226,5.0000,2.2927
11.2100,7.8625,102.2034,0.3203,2.8659,0.0000,-0.0226,5.0000,2.1473
11.2206,8.2745,99.2737,-0.1411,-0.7962,0.0000,-0.0226,5.0000,2.0390
11.2300,8.7030,96.7712,-0.6190,-0.4910,0.0000,-0.0226,5.0000,1.9718
11.2400,9.1424,93.5974,-1.0640,-0.1248,0.0000,-0.0226,5.0000,1.9586
11.2501,10.0927,93.7805,-1.0640,-0.1248,0.0000,-0.0226,5.0000,2.0195
11.2600,10.0927,93.7805,-1.9099,-5.3128,0.0000,-0.0226,5.0000,2.0154
11.2700,10.6530,96.8933,-2.3549,-8.1815,0.0000,-0.0226,5.0000,1.9885
11.2805,11.2957,100.2502,-2.7449,-7.9373,0.0000,-0.0226,5.0000,1.9679
11.2900,11.2957,100.2502,-3.0855,-6.3504,0.0000,-0.0226,5.0000,1.9494
11.3004,11.2957,100.2502,-3.4755,-15.6277,0.0000,-0.0226,5.0000,1.9316
11.3105,11.9989,100.6165,-3.9863,-21.0599,0.0000,-0.0226,5.0000,1.8407
11.3200,14.1796,85.5408,-4.3983,-19.4119,0.0000,-0.0226,5.0000,1.7895
11.3301,14.9047,81.4514,-4.7828,-16.4212,0.0000,-0.0226,5.0000,1.8230
11.3400,15.6408,79.6814,-5.1564,-17.0316,0.0000,-0.0226,5.0000,1.8877
11.3501,15.6408,79.6814,-5.5244,-20.4495,0.0000,-0.0226,5.0000,1.9071
11.3604,17.1075,75.1038,-5.8980,-23.6234,0.0000,-0.0226,5.0000,1.7683
11.3700,17.8381,74.7375,-6.2605,-24.6609,0.0000,-0.0226,5.0000,1.7161
11.3800,18.5632,73.2117,-6.6011,-23.3182,0.0000,-0.0226,5.0000,1.6507
11.3903,19.8321,57.4036,-6.8977,-21.3651,0.0000,-0.0226,5.0000,1.6772
11.4003,19.8321,57.4036,-7.1669,-20.8157,0.0000,-0.0226,5.0000,1.5942
11.4100,20.3155,45.9900,-7.4251,-20.1443,0.0000,-0.0226,5.0000,1.5860
11.4200,20.7110,37.7502,-7.6887,-18.0081,0.0000,-0.0226,4.9712,1.5254
11.4300,20.7110,37.7502,-7.9304,-13.9188,0.0000,-0.0226,4.7019,1.4919
11.4401,21.3922,30.1819,-8.1721,-9.2191,0.0000,-0.0226,4.3668,1.4702
11.4502,21.9085,19.3787,-8.3919,-6.8387,0.0000,-0.0226,3.9351,1.4199
11.4600,22.1557,22.3694,-8.6445,-8.7308,0.0000,-0.0226,3.5111,1.3900
11.4700,22.1557,22.3694,-8.9357,-11.4774,0.0000,-0.0226,3.2397,1.3498
11.4800,22.1557,22.3694,-9.2268,-11.6605,0.0000,-0.0226,2.9078,1.3016
11.4900,22.8094,34.0881,-9.4905,-10.7449,0.0000,-0.0226,2.8001,1.1953
11.5000,23.2324,40.9851,-9.7322,-8.9749,0.0000,-0.0226,2.6847,1.0678
11.5100,23.5784,32.3181,-9.9684,-4.2752,0.0000,-0.0226,2.4365,1.0140
11.5200,23.6883,7.1106,-10.1497,1.1569,0.0000,-0.0226,2.1362,1.0538
11.5300,23.1994,-25.9705,-10.2870,5.3073,0.0000,-0.0226,1.7866,1.1691
11.5400,23.1994,-25.9705,-10.3749,10.9225,0.0000,-0.0226,1.6228,1.2970
11.5500,22.8094,-30.0598,-10.3969,17.0261,0.0000,-0.0226,1.4691,1.5200
11.5600,22.3645,-37.3230,-10.3639,20.7492,0.0000,-0.0226,1.3415,1.6693
11.5700,21.8426,-46.1731,-10.3035,22.4582,0.0000,-0.0226,1.1443,1.8540
11.5800,20.6066,-61.9202,-10.2376,22.4582,0.0000,-0.0226,0.6443,2.1203
11.5900,19.9365,-68.2068,-10.2046,20.0778,0.0000,-0.0226,0.1443,2.4295
11.6004,19.1949,-80.5969,-10.2046,20.0778,0.0000,-0.0226,-0.3557,2.8802
11.6100,19.1949,-80.5969,-10.2430,14.4626,0.0000,-0.0226,-0.5792,3.0983
11.6200,19.1949,-80.5969,-10.5781,0.3024,0.0000,-0.0226,-0.7543,3.3050
11.6300,16.9427,-139.8621,-10.8363,-3.4818,0.0000,-0.0226,-1.2062,3.8050
11.6400,15.5639,-140.2893,-11.0945,-3.5428,0.0000,-0.0226,-1.3598,4.2592
11.6503,13.6798,-71.9910,-11.3362,-0.9183,0.0000,-0.0226,-1.2559,4.3516
11.6600,13.0920,-60.1501,-11.5449,3.7204,0.0000,-0.0226,-1.2679,4.4014
11.6700,12.4768,-67.1692,-11.6878,10.9836,0.0000,-0.0226,-1.0901,4.5635
11.6800,12.4768,-67.1692,-11.7756,15.8664,0.0000,-0.0226,-0.9651,4.6219
11.6900,11.7462,-79.1321,-11.7756,15.8664,0.0000,-0.0226,-1.2158,4.7041
11.7000,10.8947,-87.4329,-12.0064,5.5515,0.0000,-0.0226,-1.4444,4.9312
11.7105,9.9664,-95.2454,-12.1821,1.5231,0.0000,-0.0226,-1.1798,5.0000
11.7200,7.7966,-101.1047,-12.1821,1.5231,0.0000,-0.0226,-0.8368,5.0000
11.7306,6.7034,-93.8416,-12.1821,24.2892,0.0000,-0.0226,-0.6558,5.0000
11.7400,5.5993,-95.9778,-11.8855,40.0363,0.0000,-0.0226,-0.6773,5.0000
11.7503,5.5993,-95.9778,-11.3527,63.2297,0.0000,-0.0226,-0.6605,5.0000
11.7600,4.4403,-102.2644,-10.5946,81.9064,0.0000,-0.0226,-0.6619,5.0000
11.7700,3.2977,-100.7385,-9.7816,90.3903,0.0000,-0.0226,-0.6229,5.0000
11.7800,2.1771,-102.6306,-8.9576,98.3859,0.0000,-0.0226,-0.6148,5.0000
11.7901,-0.1355,-109.1614,-8.9576,98.3859,0.0000,-0.0226,-0.6935,5.0000
11.8004,-1.3056,-108.4900,-7.4965,98.6911,0.0000,-0.0226,-0.7966,5.0000
11.8100,-2.4701,-106.5979,-6.7769,105.4050,0.0000,-0.0226,-0.8073,5.0000
11.8200,-2.4701,-106.5979,-6.0023,109.9826,0.0000,-0.0226,-0.8563,5.0000
11.8302,-3.5468,-91.2781,-5.1784,114.4382,0.0000,-0.0226,-0.7774,5.0000
11.8404,-4.4477,-65.5823,-3.5084,120.7858,0.0000,-0.0226,-0.4598,5.0000
11.8500,-5.0739,-31.3416,-3.5084,120.7858,0.0000,-0.0226,-0.1150,5.0000
11.8606,-5.8594,-16.5100,-3.5084,120.7858,0.0000,-0.0226,0.2125,5.0000
11.8702,-6.2220,-15.7776,-1.8110,131.4059,0.0000,-0.0226,0.5728,5.0000
11.8806,-6.5186,-14.1907,-0.9761,132.8098,0.0000,-0.0226,0.8209,5.0000
11.8900,-6.5186,-14.1907,-0.1411,135.4953,0.0000,-0.0226,1.0119,5.0000
11.9003,-6.7933,-17.2424,0.7268,145.6271,0.0000,-0.0226,1.1764,5.0000
11.9100,-7.0899,-23.5291,0.7268,145.6271,0.0000,-0.0226,1.3092,5.0000
11.9200,-7.4140,-25.7263,1.6442,155.0876,0.0000,-0.0226,1.4107,5.0000
11.9300,-7.6832,-21.6370,3.3855,159.1159,0.0000,-0.0226,1.4334,5.0000
11.9400,-7.9029,-16.8762,4.2314,162.2897,0.0000,-0.0226,1.4291,5.0000
11.9501,-8.0842,-4.2419,5.0609,163.9987,0.0000,-0.0226,1.4410,5.0000
11.9600,-8.0842,-4.2419,5.8904,164.4870,0.0000,-0.0226,1.4466,5.0000
11.9703,-8.1006,-1.9226,6.7308,165.4636,0.0000,-0.0226,1.3518,5.0000
11.9800,-8.1061,-0.5188,7.6152,167.4167,0.0000,-0.0226,1.3951,5.0000
11.9900,-8.1061,-0.5188,8.4831,162.1066,0.0000,-0.0226,1.3063,5.0000
12.0000,-8.1501,-2.0447,9.3840,162.9001,0.0000,-0.0226,1.2935,5.0000
12.0100,-8.3643,-12.2375,9.3840,162.9001,0.0000,-0.0226,1.2004,5.0000
12.0200,-8.6005,-18.5852,11.4385,163.2663,0.0000,-0.0226,1.1178,5.0000
12.0300,-8.6005,-18.5852,12.4877,154.7214,0.0000,-0.0226,1.0934,5.0000
12.0401,-8.8916,-23.6511,13.3831,142.2092,0.0000,-0.0226,1.0197,5.0000
12.0500,-9.2212,-26.8250,14.0862,127.3776,0.0000,-0.0226,0.9008,5.0000
12.0600,-9.2212,-26.8250,14.7948,112.1799,0.0000,-0.0226,0.9553,5.0000
12.0706,-9.8804,-25.1770,15.5089,97.7145,0.0000,-0.0226,0.9485,5.0000
12.0800,-10.1990,-24.6277,16.1186,85.9348,0.0000,-0.0226,0.9999,5.0000
12.0901,-10.1990,-24.6277,16.6515,77.8781,0.0000,-0.0226,1.0514,5.0000
12.1001,-10.1990,-24.6277,16.6515,77.8781,0.0000,-0.0226,1.0873,5.0000
12.1100,-11.3306,-30.7922,16.6515,77.8781,0.0000,-0.0226,1.0944,5.0000
12.1200,-11.3306,-30.7922,18.1676,89.5358,0.0000,-0.0226,1.1548,5.0000
12.1300,-11.3306,-30.7922,18.8048,102.4142,0.0000,-0.0226,1.1620,5.0000
12.1400,-12.7588,-34.7595,19.4914,108.9450,0.0000,-0.0226,1.0496,5.0000
12.1500,-13.1434,-39.5813,20.1561,114.0720,0.0000,-0.0226,0.9941,5.0000
12.1601,-13.5718,-45.1355,20.1561,114.0720,0.0000,-0.0226,0.9335,5.0000
12.1700,-13.5718,-45.1355,21.6777,101.9260,0.0000,-0.0226,0.8462,5.0000
12.1801,-13.5718,-45.1355,22.4962,88.3762,0.0000,-0.0226,0.9090,5.0000
12.1900,-14.5606,-55.0842,23.2872,69.8825,0.0000,-0.0226,0.8054,5.0000
12.2000,-15.1099,-57.8918,24.0123,52.9758,0.0000,-0.0226,0.7359,5.0000
12.2100,-16.2690,-61.4929,24.6660,44.7971,0.0000,-0.0226,0.7495,5.0000
12.2201,-16.8677,-61.9812,25.3307,50.1682,0.0000,-0.0226,0.7538,5.0000
12.2300,-17.4665,-61.6760,26.1382,57.7365,0.0000,-0.0226,0.7409,4.8097
12.2401,-17.4665,-61.6760,26.9127,42.0505,0.0000,-0.0226,0.7043,4.3097
12.2500,-18.0597,-59.8450,27.4895,21.1765,0.0000,-0.0226,0.7095,3.8097
12.2601,-18.6145,-55.8167,27.9180,8.3591,0.0000,-0.0226,0.7792,3.3097
12.2700,-19.1144,-50.2625,28.1267,-12.0877,0.0000,-0.0226,0.8602,2.8097
12.2800,-19.9659,-38.6047,28.0113,-40.0418,0.0000,-0.0226,1.0301,2.3097
12.2900,-20.4108,-36.0413,27.6323,-66.8362,0.0000,-0.0226,1.1742,1.8097
12.3000,-20.7898,-34.3933,27.0281,-76.4188,0.0000,-0.0226,1.2364,1.3097
12.3100,-20.7898,-34.3933,26.4403,-76.2357,0.0000,-0.0226,1.3530,0.8097
12.3200,-20.7898,-34.3933,25.7317,-80.1419,0.0000,-0.0226,1.5655,0.3097
12.3301,-21.3666,-28.2288,24.8967,-86.8558,0.0000,-0.0226,1.8142,-0.1903
12.3400,-21.5699,-20.7214,23.4685,-143.1302,0.0000,-0.0226,2.3142,-0.6903
12.3500,-21.7786,-7.5989,21.2822,-195.8646,0.0000,-0.0226,2.8142,-1.1903
12.3600,-21.7786,-7.5989,18.9421,-198.4891,0.0000,-0.0226,3.3142,-1.6903
12.3701,-21.6193,35.1257,17.8435,-33.2059,0.0000,-0.0226,3.8142,-2.1903
12.3800,-21.1799,61.3098,18.6125,147.6413,0.0000,-0.0226,3.3142,-1.6903
12.3906,-21.1799,61.3098,19.7991,162.6559,0.0000,-0.0226,2.8142,-1.1903
12.4000,-21.1799,61.3098,19.9474,39.7311,0.0000,-0.0226,2.6301,-0.9766
12.4101,-18.3179,121.6736,18.6180,-88.6258,0.0000,-0.0226,3.1301,-1.4766
12.4201,-16.4118,105.0110,16.5416,-133.0594,0.0000,-0.0226,3.6301,-1.9766
12.4300,-15.4285,111.3586,14.5641,-116.2137,0.0000,-0.0226,4.1301,-1.8966
12.4404,-15.4285,111.3586,13.0480,-112.9788,0.0000,-0.0226,4.3920,-1.3966
12.4505,-15.4285,111.3586,12.0043,-104.1287,0.0000,-0.0226,4.2006,-0.8966
12.4600,-13.3960,120.6360,11.5868,-40.4080,0.0000,-0.0226,4.7006,-0.3966
