timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.450000,-0.009827515,0.047100667,0.006654720,0.086280762,-2.131823,-0.300178,-2.629309,-0.234365,-2.691690,-0.219600,61718
1.460000,-0.009827515,0.047100667,0.006654720,0.086280762,nan,nan,-2.629309,-0.234365,-2.691690,-0.219600,61718
1.470000,-0.009529153,0.052250194,0.007594807,0.074378691,-2.033994,-0.552481,-2.562851,-0.269878,-2.626830,-0.247050,61720
1.480000,-0.009360615,0.054434943,0.007594807,0.042224676,-2.018052,-0.210675,-2.502032,-0.263269,-2.534240,-0.268400,61721
1.490000,-0.011241331,-0.004679781,0.007594807,0.029185223,-1.897975,-0.084689,-2.434598,-0.243333,-2.514500,-0.271450,61722
1.500000,-0.010262458,0.180059675,0.007594807,0.033099191,-1.750262,-0.209407,-2.358202,-0.239546,-2.430370,-0.245220,61723
1.510000,-0.008538604,0.170459611,0.008235527,0.077483756,-1.661382,-0.416568,-2.280412,-0.259308,-2.354700,-0.268400,61724
1.520000,-0.007201507,0.119695522,0.007849824,-0.024858353,-1.758003,-0.374270,-2.222093,-0.272142,-2.298770,-0.267180,61725
1.530000,-0.006641045,0.058554115,0.006568158,-0.090068108,-1.933836,-0.522556,-2.189913,-0.300097,-2.261170,-0.268400,61726
1.540000,-0.006584283,0.022604618,0.006043857,-0.075472339,-2.147838,-0.825506,-2.185216,-0.358751,-2.197250,-0.317810,61727
1.550000,-0.006650564,0.014963517,0.005316069,-0.052214878,-2.091742,-0.823451,-2.174781,-0.410628,-2.176100,-0.366610,61728
1.560000,-0.006401792,0.045557303,0.003866508,-0.046392266,-1.951316,-0.518731,-2.149835,-0.422696,-2.165290,-0.417240,61729
1.570000,-0.006401792,0.045557303,0.003866508,-0.046392266,nan,nan,-2.149835,-0.422696,-2.165290,-0.417240,61729
1.580000,-0.006401792,0.045557303,0.003866508,-0.046392266,nan,nan,-2.149835,-0.422696,-2.194900,-0.417240,61730
1.590000,-0.005898291,0.073985616,0.000911521,-0.051287903,-1.763312,-0.836514,-2.106685,-0.468893,-2.160590,-0.449570,61732
1.600000,-0.005449671,0.071188420,-0.000444340,-0.089249248,-1.820167,-0.765773,-2.074700,-0.502035,-2.137090,-0.457500,61733
1.610000,-0.005228586,-0.001745767,-0.002515845,-0.151275998,-2.021931,-0.800149,-2.068809,-0.535315,-2.046850,-0.514230,61734
1.620000,-0.004992837,0.021551530,-0.004763345,-0.166767147,-2.113567,-0.865270,-2.073806,-0.572149,-2.088210,-0.540460,61735
1.630000,-0.004992837,0.021551530,-0.004763345,-0.166767147,nan,nan,-2.073806,-0.572149,-2.088210,-0.540460,61735
1.640000,-0.004153498,0.051460066,-0.005236470,-0.140238726,-1.874623,-0.839456,-2.051570,-0.601990,-2.090560,-0.611220,61737
1.650000,-0.003817353,0.022970845,-0.005786674,-0.129234636,-1.899104,-0.745721,-2.034549,-0.618036,-2.075520,-0.597190,61738
1.660000,-0.003963769,-0.008313001,-0.007751845,-0.148657652,-1.984561,-0.689561,-2.028969,-0.626020,-2.053900,-0.580110,61739
1.670000,-0.004155609,-0.011201809,-0.008568697,-0.169092545,-2.010799,-0.762520,-2.026940,-0.641259,-2.049200,-0.606340,61740
1.680000,-0.004324072,-0.010577873,-0.009441013,-0.188477342,-1.959728,-0.854899,-2.019437,-0.665108,-2.037450,-0.620370,61741
1.690000,-0.004444388,0.009680040,-0.013048715,-0.100724560,-1.986612,-0.806740,-2.015773,-0.680919,-1.985280,-0.669170,61742
1.700000,-0.004280214,0.035238690,-0.017459916,-0.139422063,-2.075698,-0.743253,-2.022463,-0.687878,-1.984340,-0.666120,61743
1.710000,-0.004335633,0.004261275,-0.019486870,-0.135632900,-2.261774,-0.897304,-2.049178,-0.711257,-2.026640,-0.713700,61744
1.720000,-0.004901988,-0.032078186,-0.021283569,-0.131613421,-2.142712,-0.851978,-2.059620,-0.726967,-2.060010,-0.690520,61745
1.730000,-0.004901988,-0.032078186,-0.021283569,-0.131613421,nan,nan,-2.059620,-0.726967,-2.060010,-0.690520,61745
1.740000,-0.005858680,-0.013619406,-0.021108976,-0.099933359,-2.155511,-0.599214,-2.070325,-0.712705,-2.025700,-0.739930,61747
1.750000,-0.005983729,-0.027101703,-0.023302543,-0.095394430,-2.214652,-0.629714,-2.086437,-0.703440,-2.056250,-0.715530,61748
1.760000,-0.006173080,-0.036358839,-0.026726406,-0.081086837,-2.185813,-0.759118,-2.097531,-0.709656,-2.089620,-0.715530,61749
1.770000,-0.006301566,0.037602862,-0.027802699,-0.097622206,-2.046105,-0.567536,-2.091790,-0.693790,-2.099960,-0.689300,61750
1.780000,-0.006301566,0.037602862,-0.027802699,-0.097622206,nan,nan,-2.091790,-0.693790,-2.099960,-0.689300,61750
1.790000,-0.006427516,0.001159028,-0.029711044,-0.074224910,-2.284291,-0.569255,-2.113280,-0.679888,-2.067060,-0.666120,61752
1.800000,-0.006587806,-0.011488877,-0.030904169,-0.085627463,-2.250193,-0.564570,-2.128564,-0.667014,-2.094320,-0.666120,61753
1.810000,-0.006736604,-0.019629379,-0.031979624,-0.057527666,-2.190397,-0.391019,-2.135467,-0.636204,-2.141790,-0.669170,61754
1.820000,-0.006928249,-0.025591664,-0.032711666,-0.008544056,-2.081952,-0.064697,-2.129493,-0.572403,-2.138030,-0.592310,61755
1.830000,-0.007623117,0.020469056,-0.033054082,0.012161690,-2.078617,-0.114167,-2.123813,-0.521248,-2.123930,-0.641720,61756
1.840000,-0.007566919,0.028270604,-0.033272615,0.006257326,-2.145324,-0.185826,-2.126214,-0.483803,-2.127220,-0.546560,61757
1.850000,-0.007457526,0.024448375,-0.033497746,-0.008751429,-2.054456,0.021409,-2.118204,-0.427404,-2.139440,-0.470920,61758
1.860000,-0.007337810,0.027727960,-0.033765377,-0.027105310,-2.014947,0.316677,-2.106677,-0.344338,-2.116880,-0.398940,61759
1.870000,-0.007337810,0.024037884,-0.034182677,-0.041270540,-2.015771,0.219920,-2.096528,-0.281347,-2.114530,-0.351360,61760
1.880000,-0.007287292,0.036230855,-0.034493791,-0.004513880,-2.099990,0.204780,-2.096915,-0.227078,-2.082570,-0.289750,61761
1.890000,-0.007175385,0.049908305,-0.034251361,0.052175191,-2.075678,0.389318,-2.094544,-0.158267,-2.076460,-0.208620,61762
1.900000,-0.006894501,0.053492254,-0.033966569,0.054807855,-2.020629,0.574965,-2.086293,-0.076412,-2.092910,-0.145790,61763
1.910000,-0.006894501,0.053492254,-0.033966569,0.054807855,nan,nan,-2.086293,-0.076412,-2.092910,-0.145790,61763
1.920000,-0.006920916,0.064332639,-0.033748661,0.063616821,-2.124734,0.465997,-2.090584,-0.015860,-2.085860,-0.122610,61765
1.930000,-0.006711756,0.065384900,-0.033639279,0.069288448,-2.199010,0.573425,-2.102688,0.049925,-2.090560,0.007320,61766
1.940000,-0.006283198,0.030111333,-0.033384488,0.078483801,-2.136042,0.744552,-2.106412,0.127470,-2.092910,0.021350,61767
1.950000,-0.005562924,0.073732278,-0.033066608,0.084311679,-2.089105,0.716360,-2.104480,0.193211,-2.105130,0.111630,61768
1.960000,-0.005472485,0.092140243,-0.032679860,0.036783316,-2.266861,0.625583,-2.122607,0.241479,-2.068470,0.157990,61769
1.970000,-0.005242932,0.104893239,-0.032813148,0.019752160,-2.317407,0.697071,-2.144354,0.292339,-2.149780,0.208620,61770
1.980000,-0.003646192,0.099932552,-0.033048013,0.037976860,-2.268006,0.833595,-2.158158,0.352762,-2.148840,0.223870,61771
1.990000,-0.003205283,0.028991172,-0.032972632,0.050540382,-2.309169,0.796600,-2.175016,0.402310,-2.126280,0.351360,61772
2.000000,-0.003518602,-0.036400951,-0.033046324,0.027684407,-2.417808,0.736774,-2.202120,0.439648,-2.190200,0.422120,61773
2.010000,-0.004151325,-0.077107478,-0.033349921,-0.005360868,-2.525331,0.771368,-2.238202,0.476679,-2.181740,0.469700,61774
2.020000,-0.004630170,0.056855936,-0.033577572,0.010066749,-2.436833,0.825120,-2.260376,0.515578,-2.281380,0.522160,61775
2.030000,-0.004107669,0.099671966,-0.033354966,0.035412322,-2.433242,0.816141,-2.279674,0.549131,-2.235320,0.553880,61776
