elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
3.0002,0.5174,1.2827,0.6990,1.7139,-0.0353,0.0409
3.0100,0.5284,1.8930,0.7100,1.1035,-0.0353,0.0409
3.0200,0.5503,2.1982,0.7100,0.7983,-0.0353,0.0409
3.0300,0.5668,2.1982,0.7100,0.7983,-0.0611,0.0409
3.0400,0.6163,2.5034,0.7100,0.7983,-0.0611,0.0409
3.0500,0.6163,2.5034,0.7045,0.3711,-0.0611,0.0409
3.0601,0.6163,2.5034,0.7045,0.6763,-0.0611,0.0409
3.0700,0.6437,2.8085,0.6990,0.4321,-0.0611,0.0409
3.0800,0.6712,2.0761,0.6990,0.4321,-0.0611,0.0409
3.0900,0.7151,1.8930,0.6990,0.4321,-0.0611,0.0409
3.1000,0.7536,1.0995,0.6990,0.4321,-0.0188,0.0336
3.1100,0.7810,2.0151,0.6440,-1.3379,-0.0188,0.0336
3.1200,0.7810,2.0151,0.6440,-1.3379,-0.0414,0.0214
3.1302,0.8085,1.8320,0.6331,-0.9717,-0.0188,0.0689
3.1400,0.8689,2.5034,0.6276,0.8594,-0.0188,0.0689
3.1500,0.8854,1.3437,0.6440,0.9814,-0.0188,0.0689
3.1600,0.9019,0.9775,0.6660,1.0425,-0.0188,0.0689
3.1700,0.9129,0.3671,0.6660,1.0425,-0.0188,0.0689
3.1807,0.9129,-0.3653,0.6825,0.9204,-0.0188,0.0689
3.1900,0.9129,-0.3653,0.6990,0.4932,-0.0188,0.0689
3.2002,0.9129,-0.3653,0.7100,-0.7886,-0.0564,0.0134
3.2101,0.8854,-0.4874,0.6990,-1.5210,-0.0564,0.0134
3.2201,0.8854,-0.4874,0.6770,-2.2534,-0.0009,0.0689
3.2300,0.8964,0.3061,0.6550,-2.3145,-0.0009,0.0689
3.2400,0.8909,-1.8912,0.6550,-2.3145,-0.0150,0.0689
3.2506,0.8634,-3.4781,0.6605,0.3711,-0.0150,0.0689
3.2601,0.8634,-3.4781,0.6605,0.3711,-0.0390,0.0610
3.2701,0.8305,-3.1729,0.6880,-1.5820,-0.0390,0.0610
3.2800,0.8305,0.3061,0.6770,-0.5444,-0.0602,0.0409
3.2900,0.8195,-2.1964,0.6880,0.7373,-0.0353,0.0610
3.3000,0.8195,-2.1964,0.6880,0.1880,-0.0353,0.0610
3.3100,0.7591,-2.8677,0.6880,0.1880,-0.0353,0.0610
3.3204,0.7316,-2.3795,0.6880,0.1880,-0.0541,0.0689
3.3300,0.7316,-2.3795,0.6715,-1.2769,-0.0541,0.0689
3.3401,0.7041,-2.8677,0.6440,-1.7041,-0.0555,0.0409
3.3500,0.6547,-2.1353,0.6331,-1.2158,-0.0555,0.0409
3.3600,0.6327,-2.9288,0.6331,-1.2158,-0.0555,0.0427
3.3711,0.5998,-2.9288,0.6331,-1.2158,-0.0555,0.0427
3.3800,0.5723,-2.5626,0.6331,-0.5444,-0.0484,0.0598
3.3902,0.5723,-2.5626,0.6331,-0.3613,-0.0484,0.0598
3.4000,0.5448,-2.9898,0.6386,-0.4834,-0.0484,0.0598
3.4100,0.5064,-3.3560,0.6386,-1.0938,-0.0484,0.0598
3.4200,0.4350,-3.6002,0.6331,-1.1548,-0.0282,0.0134
3.4300,0.3965,-3.5391,0.6331,-1.1548,-0.0282,0.0134
3.4400,0.3581,-3.5391,0.6276,-1.2158,-0.0282,0.0134
3.4500,0.3196,-3.7833,0.6276,-1.2158,-0.0282,0.0134
3.4600,0.2867,-3.2950,0.6221,-1.2158,-0.0461,0.0134
3.4700,0.2867,-3.2950,0.6166,-1.0327,-0.0461,0.0134
3.4800,0.2482,-3.6002,0.6166,-0.6665,-0.0291,0.0287
3.4900,0.1768,-3.7833,0.6221,-0.8496,-0.0898,0.0378
3.5000,0.1383,-3.2339,0.6166,-1.2158,-0.0898,0.0378
3.5100,0.0999,-3.8443,0.6111,-1.4600,-0.0898,0.0378
3.5200,0.0614,-3.7222,0.6111,-1.4600,-0.0898,0.0378
3.5301,0.0175,-3.7222,0.5946,-1.7041,-0.0212,0.0336
3.5400,0.0175,-3.7222,0.5891,-1.2158,-0.0212,0.0336
3.5501,0.0175,-3.7222,0.5836,-0.6665,-0.0508,-0.0226
3.5606,-0.0210,-3.1729,0.5836,-0.6665,-0.0508,-0.0226
3.5700,-0.1143,-2.8067,0.5781,-0.4224,-0.0541,0.0104
3.5800,-0.1363,-1.8301,0.5726,-0.8496,-0.0541,0.0104
3.5900,-0.1363,-1.8301,0.5726,-0.8496,-0.0212,0.0287
3.6000,-0.1803,-2.0743,0.5726,-0.8496,-0.0212,0.0287
3.6100,-0.1803,-2.0743,0.5671,-1.0327,-0.0541,0.0378
3.6204,-0.1803,-2.0743,0.5507,-1.1548,-0.0541,0.0378
3.6305,-0.1803,-2.0743,0.5452,-1.0938,-0.0541,0.0378
3.6400,-0.2077,-2.5626,0.5452,-1.0938,-0.0212,0.0378
3.6509,-0.2791,-1.2808,0.5397,-0.5444,-0.0212,0.0378
3.6600,-0.3066,-1.7691,0.5397,-0.5444,-0.0212,0.0378
