elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
2.6700,-0.9489,-0.1935,0.5978,0.4150,-0.0921,0.0781
2.6800,-0.9489,-0.1935,0.5978,0.5981,-0.0921,0.0781
2.6900,-0.9434,-0.1935,0.5978,0.5981,-0.0874,0.1055
2.7001,-0.9379,-0.1935,0.6088,0.5981,-0.0874,0.1055
2.7106,-0.9379,-0.1935,0.6142,0.5371,-0.1015,0.0781
2.7200,-0.9324,-0.1935,0.6142,0.2319,-0.1015,0.0781
2.7301,-0.9324,-0.1935,0.6088,0.4150,-0.1170,-0.0031
2.7401,-0.9324,-0.1935,0.6088,0.3540,-0.1170,-0.0031
2.7501,-0.9324,-0.1935,0.6088,0.0488,-0.1523,0.1055
2.7600,-0.9269,-0.1935,0.6033,0.0488,-0.1523,0.1055
2.7700,-0.9269,-0.1935,0.5978,0.2319,-0.0672,0.0720
2.7800,-0.9215,-0.1935,0.5978,0.2930,-0.0672,0.0720
2.7902,-0.9215,-0.1935,0.5978,0.5371,-0.1476,0.1336
2.8000,-0.9215,-0.1935,0.6033,0.5981,-0.1476,0.1336
2.8102,-0.9215,-0.1935,0.6088,0.5981,-0.1476,0.1257
2.8200,-0.9160,-0.1935,0.6142,0.7812,-0.1476,0.1257
2.8300,-0.9160,-0.1935,0.6197,0.6592,-0.1537,0.1257
2.8400,-0.9160,-0.1935,0.6197,0.6592,-0.1537,0.1257
2.8501,-0.9105,-0.1935,0.6197,0.6592,-0.1194,0.1135
2.8600,-0.9105,-0.1935,0.6197,0.6592,-0.1194,0.1135
2.8700,-0.9105,-0.1935,0.6088,0.3540,-0.1194,0.1135
2.8800,-0.9105,-0.1935,0.6142,0.5981,-0.1194,0.1135
2.8901,-0.9050,-0.1935,0.6142,0.5981,-0.1170,0.1257
2.9001,-0.9050,-0.1935,0.6197,0.7202,-0.1170,0.1257
2.9100,-0.9050,-0.1935,0.6197,0.7202,-0.0780,0.1336
2.9200,-0.8995,-0.1935,0.6252,0.9033,-0.0780,0.1336
2.9300,-0.8940,0.0507,0.6307,0.2319,-0.1288,0.1812
2.9400,-0.8940,0.0507,0.6307,0.2319,-0.1288,0.1812
2.9500,-0.8940,0.0507,0.6362,0.7202,-0.1076,0.1531
2.9600,-0.8720,0.2948,0.7351,5.9692,-0.1537,0.1427
2.9701,-0.9434,-2.0856,0.6637,-8.4351,-0.1537,0.1427
2.9800,-0.9379,0.4779,0.5923,-4.8950,-0.1537,0.1427
2.9900,-0.9324,0.4169,0.6252,6.6406,-0.1203,0.1336
