timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.970000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.030550,-0.007320,644
1.980000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.029140,-0.007320,645
1.990000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.009400,0.016470,646
2.000000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.003290,-0.007320,647
2.010000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.048410,-0.007320,648
2.020000,0.005409774,0.055719682,0.007899882,-0.004939860,nan,nan,0.000000,0.000000,-0.018800,-0.007320,649
2.030000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,-0.011750,-0.003050,650
2.040000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,0.003290,-0.007320,651
2.050000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,-0.035250,-0.007320,652
2.060000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,-0.007050,-0.003050,653
2.070000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,0.028200,0.019520,654
2.080000,0.002731315,0.025965972,0.007252108,-0.015675366,nan,nan,0.000000,0.000000,0.012690,-0.007320,655
2.090000,-0.009306006,-0.219233285,0.007494797,0.016377761,nan,nan,0.000000,0.000000,-0.014100,-0.006100,656
2.100000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,0.039010,0.021350,657
2.110000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,-0.012690,-0.000000,658
2.120000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,-0.000940,-0.045750,659
2.130000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,0.010340,-0.003050,660
2.140000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,-0.011750,0.001220,661
2.150000,-0.010960896,-0.233708365,0.008388476,0.033326798,nan,nan,0.000000,0.000000,-0.050760,-0.004270,662
2.160000,-0.033208043,-0.332690831,0.008973391,0.036596783,nan,nan,0.000000,0.000000,-0.016450,-0.009150,663
2.170000,-0.043390469,-0.393498030,0.010145751,0.043979442,nan,nan,0.000000,0.000000,-0.014100,-0.040870,664
2.180000,-0.043390469,-0.393498030,0.010145751,0.043979442,nan,nan,0.000000,0.000000,0.014100,0.006100,665
2.190000,-0.043390469,-0.393498030,0.010145751,0.043979442,nan,nan,0.000000,0.000000,0.012690,0.006100,666
2.200000,-0.045616349,-0.382805753,0.054191166,0.494046756,nan,nan,0.000000,0.000000,-0.023500,0.025620,667
2.210000,-0.046476560,-0.379374715,0.274644688,1.804176091,nan,nan,0.000000,0.000000,0.015040,-0.004270,668
2.220000,-0.050803440,-0.354476410,0.407149198,1.080481739,nan,nan,0.000000,0.000000,-0.010340,-0.013420,669
2.230000,-0.050803440,-0.354476410,0.407149198,1.080481739,nan,nan,0.000000,0.000000,-0.010340,-0.003050,670
2.240000,-0.057891053,-0.354017502,0.409487303,0.955319759,nan,nan,0.000000,0.000000,0.010340,0.007320,671
2.250000,-0.063554487,-0.242230480,0.412000585,0.901423813,nan,nan,0.000000,0.000000,-0.028200,0.016470,672
2.260000,-0.063934742,-0.233625084,0.425172019,0.570098049,nan,nan,0.000000,0.000000,0.049350,0.012200,673
2.270000,-0.064654581,-0.226468791,0.434165529,-0.055662607,nan,nan,0.000000,0.000000,0.050760,0.024400,674
2.280000,-0.067631886,-0.159307632,0.422992883,-0.312884144,nan,nan,0.000000,0.000000,-0.022090,0.025620,675
