elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
29.0200,6.4881,-38.3780,20.8191,93.9426,1.7038,-1.7043
29.0300,6.1146,-38.1339,21.7310,93.2101,1.7038,-1.7043
29.0400,6.1146,-38.1339,23.5822,94.0646,1.7038,-1.7043
29.0500,5.7191,-42.3453,23.5822,94.0646,1.7038,-1.7043
29.0604,5.2796,-45.9464,25.5872,102.7927,1.5017,-1.4786
29.0700,4.4392,-39.9649,25.5872,102.7927,1.5017,-1.4786
29.0801,4.1041,-34.7159,26.6089,101.9992,1.0862,-1.0577
29.0900,3.8185,-30.7486,26.6089,101.9992,1.0862,-1.0577
29.1000,3.5658,-28.8565,28.4711,90.0363,0.8977,-0.9321
29.1105,3.5658,-28.8565,29.2621,81.9797,0.8977,-0.9321
29.1204,3.3131,-26.2930,30.0147,79.0500,0.6082,-0.6045
29.1300,3.1483,-21.3492,31.6572,86.1911,0.6082,-0.6045
29.1401,3.0384,-16.2833,32.4427,76.9138,0.6082,-0.6045
