elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
2.9300,-3.2613,-2.6514,11.0566,-25.3754,0.4897,-0.4850
2.9401,-3.2997,-2.4072,11.0566,-25.3754,0.4897,-0.4465
2.9503,-3.3162,-0.2710,11.0566,-25.3754,0.4897,-0.4465
2.9604,-3.3272,0.2783,10.2765,-84.6405,0.4695,-0.5002
2.9704,-3.3382,1.5601,10.2600,1.8463,0.4611,-0.4648
2.9801,-3.3437,0.5225,10.2600,1.8463,0.4611,-0.4648
2.9900,-3.3601,0.4004,10.2600,1.8463,0.4611,-0.4648
3.0000,-3.3711,0.0342,10.1722,-12.4969,0.5053,-0.4648
3.0100,-3.3876,-1.0034,9.8536,29.6783,0.5053,-0.4648
3.0200,-3.4261,-4.4214,11.0126,17.2882,0.5053,-0.4648
3.0300,-3.4261,-4.4214,11.0126,17.2882,0.5053,-0.4648
3.0401,-3.6018,-8.2666,11.0126,17.2882,0.4258,-0.4728
3.0506,-3.6238,-2.7734,11.0126,17.2882,0.4258,-0.4728
3.0600,-3.5744,6.5649,11.0291,1.2360,0.4611,-0.4343
3.0701,-3.5249,4.0625,11.0291,1.2360,0.4009,-0.4819
3.0800,-3.5854,-6.3745,11.0291,1.2360,0.4009,-0.4819
3.0900,-3.6183,-2.1631,11.1444,16.9830,0.3962,-0.4081
3.1005,-3.6183,-1.6138,11.1444,16.9830,0.3962,-0.4081
3.1100,-3.6073,1.3159,11.2928,13.8092,0.4244,-0.4069
3.1200,-3.5744,3.2690,11.3587,2.1515,0.4244,-0.4069
3.1303,-3.5524,1.8042,11.3587,2.1515,0.4244,-0.4069
3.1400,-3.5579,-0.6982,11.3587,2.1515,0.4244,-0.4069
3.1504,-3.5799,-2.4072,11.3587,2.1515,0.4244,-0.4069
3.1600,-3.6238,-6.0083,11.4246,-1.6937,0.4244,-0.4343
3.1702,-3.6293,0.5225,11.4521,1.1749,0.4244,-0.4343
3.1801,-3.5689,5.7715,11.4466,-2.9755,0.4070,-0.4191
3.1901,-3.5579,0.5835,11.4960,0.1373,0.3502,-0.3373
3.2000,-3.5689,-1.0645,11.4850,-3.4027,0.3502,-0.3373
3.2100,-3.5799,-1.5527,11.4960,0.9918,0.3464,-0.3331
3.2205,-3.5908,-1.8579,11.5180,1.0529,0.3464,-0.3331
